TweetID,NoRetweets 
796353,325
796354,325
796355,325
796356,325
796357,325
796358,325
796359,325
796360,325
796361,325
796362,325
796363,325
796364,325
796365,325
796366,428
796367,325
796368,325
796369,325
796370,325
796371,428
796372,325
796373,316
796374,428
796375,325
796376,325
796377,428
796378,325
796379,428
796380,428
796381,325
796382,325
796383,325
796384,325
796385,428
796386,325
796387,325
796388,325
796389,325
796390,325
796391,325
796392,325
796393,325
796394,325
796395,428
796396,325
796397,325
796398,428
796399,325
796400,325
796401,428
796402,325
796403,325
796404,325
796405,325
796406,325
796407,325
796408,316
796409,325
796410,325
796411,325
796412,325
796413,325
796414,325
796415,325
796416,325
796417,325
796418,428
796419,325
796420,325
796421,325
796422,428
796423,325
796424,428
796425,325
796426,325
796427,325
796428,325
796429,325
796430,325
796431,325
796432,325
796433,325
796434,325
796435,325
796436,325
796437,428
796438,325
796439,325
796440,325
796441,316
796442,325
796443,390
796444,325
796445,325
796446,325
796447,325
796448,325
796449,325
796450,325
796451,428
796452,325
796453,325
796454,325
796455,325
796456,325
796457,325
796458,428
796459,325
796460,316
796461,325
796462,316
796463,325
796464,428
796465,325
796466,325
796467,325
796468,325
796469,316
796470,325
796471,325
796472,325
796473,325
796474,325
796475,316
796476,325
796477,325
796478,325
796479,325
796480,428
796481,325
796482,428
796483,325
796484,325
796485,325
796486,325
796487,325
796488,428
796489,325
796490,325
796491,316
796492,325
796493,325
796494,325
796495,325
796496,325
796497,325
796498,428
796499,325
796500,325
796501,325
796502,316
796503,325
796504,325
796505,325
796506,325
796507,325
796508,325
796509,316
796510,428
796511,325
796512,428
796513,325
796514,325
796515,325
796516,325
796517,325
796518,325
796519,325
796520,325
796521,325
796522,325
796523,325
796524,325
796525,325
796526,316
796527,325
796528,325
796529,325
796530,325
796531,325
796532,325
796533,325
796534,325
796535,325
796536,325
796537,325
796538,325
796539,428
796540,325
796541,325
796542,325
796543,325
796544,325
796545,325
796546,325
796547,325
796548,325
796549,325
796550,325
796551,325
796552,325
796553,325
796554,325
796555,428
796556,325
796557,325
796558,325
796559,428
796560,325
796561,325
796562,390
796563,428
796564,325
796565,325
796566,325
796567,325
796568,325
796569,325
796570,325
796571,325
796572,325
796573,428
796574,428
796575,325
796576,325
796577,325
796578,325
796579,325
796580,325
796581,428
796582,325
796583,325
796584,325
796585,325
796586,325
796587,325
796588,325
796589,325
796590,325
796591,325
796592,325
796593,325
796594,325
796595,325
796596,325
796597,325
796598,316
796599,316
796600,316
796601,325
796602,325
796603,325
796604,325
796605,325
796606,325
796607,325
796608,428
796609,325
796610,325
796611,325
796612,325
796613,316
796614,325
796615,325
796616,325
796617,325
796618,325
796619,325
796620,325
796621,325
796622,325
796623,325
796624,325
796625,325
796626,552
796627,428
796628,325
796629,325
796630,325
796631,325
796632,325
796633,428
796634,325
796635,325
796636,325
796637,325
796638,325
796639,325
796640,325
796641,325
796642,325
796643,325
796644,325
796645,325
796646,325
796647,325
796648,325
796649,325
796650,325
796651,325
796652,428
796653,325
796654,325
796655,325
796656,325
796657,325
796658,325
796659,316
796660,325
796661,325
796662,325
796663,325
796664,428
796665,325
796666,325
796667,325
796668,428
796669,325
796670,325
796671,325
796672,428
796673,325
796674,316
796675,325
796676,428
796677,428
796678,325
796679,325
796680,553
796681,325
796682,325
796683,325
796684,325
796685,325
796686,325
796687,325
796688,325
796689,428
796690,325
796691,325
796692,325
796693,428
796694,428
796695,325
796696,325
796697,325
796698,325
796699,325
796700,325
796701,325
796702,325
796703,325
796704,325
796705,325
796706,325
796707,428
796708,325
796709,325
796710,325
796711,428
796712,325
796713,325
796714,316
796715,325
796716,325
796717,325
796718,428
796719,325
796720,325
796721,316
796722,325
796723,325
796724,325
796725,325
796726,325
796727,325
796728,325
796729,428
796730,325
796731,325
796732,325
796733,325
796734,325
796735,325
796736,325
796737,428
796738,325
796739,325
796740,325
796741,325
796742,325
796743,325
796744,428
796745,316
796746,325
796747,325
796748,325
796749,325
796750,325
796751,325
796752,325
796753,316
796754,325
796755,316
796756,325
796757,325
796758,325
796759,428
796760,325
796761,325
796762,325
796763,325
796764,325
796765,325
796766,325
796767,325
796768,325
796769,325
796770,316
796771,325
796772,316
796773,325
796774,428
796775,325
796776,428
796777,325
796778,325
796779,325
796780,428
796781,316
796782,325
796783,428
796784,325
796785,325
796786,325
796787,325
796788,325
796789,325
796790,428
796791,325
796792,325
796793,428
796794,428
796795,325
796796,316
796797,325
796798,325
796799,428
796800,325
796801,325
796802,325
796803,325
796804,325
796805,325
796806,325
796807,325
796808,325
796809,428
796810,325
796811,553
796812,428
796813,325
796814,325
796815,325
796816,325
796817,316
796818,325
796819,325
796820,325
796821,428
796822,325
796823,325
796824,325
796825,325
796826,325
796827,325
796828,325
796829,325
796830,325
796831,325
796832,325
796833,325
796834,325
796835,428
796836,316
796837,325
796838,325
796839,325
796840,325
796841,428
796842,325
796843,325
796844,428
796845,325
796846,325
796847,325
796848,325
796849,325
796850,316
796851,325
796852,316
796853,325
796854,325
796855,325
796856,325
796857,325
796858,325
796859,325
796860,325
796861,325
796862,325
796863,325
796864,325
796865,316
796866,316
796867,325
796868,325
796869,325
796870,325
796871,428
796872,325
796873,428
796874,325
796875,325
796876,325
796877,428
796878,325
796879,325
796880,325
796881,316
796882,325
796883,325
796884,325
796885,325
796886,325
796887,325
796888,325
796889,428
796890,325
796891,325
796892,325
796893,325
796894,325
796895,325
796896,325
796897,325
796898,325
796899,325
796900,428
796901,428
796902,325
796903,325
796904,325
796905,325
796906,325
796907,325
796908,325
796909,325
796910,428
796911,325
796912,325
796913,325
796914,325
796915,325
796916,325
796917,325
796918,325
796919,325
796920,325
796921,316
796922,325
796923,325
796924,325
796925,325
796926,325
796927,428
796928,428
796929,316
796930,325
796931,325
796932,325
796933,325
796934,428
796935,325
796936,325
796937,325
796938,325
796939,325
796940,428
796941,325
796942,428
796943,325
796944,325
796945,325
796946,325
796947,428
796948,325
796949,428
796950,325
796951,325
796952,325
796953,325
796954,316
796955,325
796956,325
796957,325
796958,325
796959,325
796960,325
796961,325
796962,325
796963,325
796964,325
796965,316
796966,325
796967,325
796968,325
796969,325
796970,325
796971,325
796972,325
796973,325
796974,325
796975,325
796976,325
796977,325
796978,325
796979,428
796980,325
796981,325
796982,428
796983,325
796984,325
796985,325
796986,428
796987,325
796988,325
796989,325
796990,325
796991,316
796992,325
796993,325
796994,325
796995,325
796996,325
796997,428
796998,325
796999,325
797000,325
797001,325
797002,325
797003,325
797004,325
797005,325
797006,428
797007,325
797008,325
797009,325
797010,325
797011,428
797012,428
797013,325
797014,428
797015,325
797016,325
797017,428
